model,scenario,region,variable,unit,year,value
EPA-GHGI,Historic,United States,Emissions|CH4,Mt CO2e/yr,2014,825.2849489
EPA-GHGI,Historic,United States,Emissions|CH4,Mt CO2e/yr,2015,838.3302061
EPA-GHGI,Historic,United States,Emissions|CH4,Mt CO2e/yr,2016,799.3180852
EPA-GHGI,Historic,United States,Emissions|CH4,Mt CO2e/yr,2017,822.7244482
EPA-GHGI,Historic,United States,Emissions|CH4,Mt CO2e/yr,2018,831.3879173
EPA-GHGI,Historic,United States,Emissions|CH4,Mt CO2e/yr,2019,824.6636687
EPA-GHGI,Historic,United States,Emissions|CH4,Mt CO2e/yr,2020,807.6647012
EPA-GHGI,Historic,United States,Emissions|CH4,Mt CO2e/yr,2021,793.4152072
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1990,5120.957207
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1991,5062.956718
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1992,5174.227507
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1993,5272.850808
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1994,5364.279285
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1995,5425.259696
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1996,5612.982752
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1997,5688.142511
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1998,5733.28055
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,1999,5803.917834
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2000,6010.135928
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2001,5907.739935
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2002,5946.308145
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2003,6010.145463
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2004,6112.654584
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2005,6132.18327
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2006,6052.686215
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2007,6130.12276
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2008,5915.118465
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2009,5480.725731
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2010,5679.715249
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2011,5546.116067
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2012,5344.08598
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2013,5480.156537
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2014,5528.681067
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2015,5376.473125
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2016,5252.932175
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2017,5212.162345
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2018,5377.797353
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2019,5262.145074
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2020,4714.628032
EPA-GHGI,Historic,United States,Emissions|CO2,Mt CO2/yr,2021,5032.212819
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1990,1719.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1991,1715.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1992,1733
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1993,1798.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1994,1805
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1995,1820.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1996,1905.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1997,1950.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1998,1979.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,1999,1979.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2000,2065.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2001,2010
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2002,2019.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2003,2061.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2004,2076.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2005,2113.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2006,2078.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2007,2107.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2008,2075.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2009,1837.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2010,1931.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2011,1817.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2012,1597.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2013,1658
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2014,1655.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2015,1427.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2016,1310.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2017,1270
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2018,1211.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2019,1028.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2020,835.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Coal,Mt CO2/yr,2021,957.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1990,566.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1991,580.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1992,582
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1993,589.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1994,581.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1995,580.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1996,621.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1997,602.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1998,551.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,1999,571.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2000,608.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2001,591.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2002,590.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2003,620.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2004,607.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2005,586
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2006,533.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2007,564.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2008,575.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2009,564.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2010,559.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2011,550.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2012,482.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2013,553.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2014,578.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2015,561.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2016,524.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2017,525.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2018,584
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2019,592.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2020,541.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings,Mt CO2/yr,2021,546.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1990,228.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1991,232.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1992,228
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1993,223
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1994,224.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1995,227.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1996,237.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1997,237.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1998,220.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,1999,220.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2000,236.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2001,228.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2002,229
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2003,240.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2004,238
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2005,227.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2006,211.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2007,223.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2008,227.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2009,228
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2010,224.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2011,224.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2012,200.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2013,224.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2014,232.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2015,244.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2016,231.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2017,232
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2018,245.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2019,250.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2020,228.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial,Mt CO2/yr,2021,233
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1990,12
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1991,11.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1992,11.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1993,11.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1994,11.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1995,11.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1996,11.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1997,12.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1998,8.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,1999,9.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2000,8.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2001,9.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2002,8.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2003,7.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2004,9.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2005,9.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2006,6.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2007,6.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2008,7.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2009,6.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2010,6.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2011,5.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2012,4.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2013,3.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2014,3.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2015,3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2016,2.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2017,2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2018,1.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2019,1.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2020,1.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Coal,Mt CO2/yr,2021,1.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1990,142
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1991,148.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1992,152.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1993,154.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1994,157
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1995,164.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1996,171.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1997,174.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1998,163.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,1999,165.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2000,172.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2001,164.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2002,170.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2003,172.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2004,169.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2005,162.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2006,153.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2007,163.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2008,171.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2009,169.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2010,168
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2011,170.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2012,157
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2013,179.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2014,189.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2015,175.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2016,170.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2017,173.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2018,192.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2019,192.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2020,173.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Gas,Mt CO2/yr,2021,180.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1990,537.7
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1991,538.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1992,537.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1993,562
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1994,572.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1995,586.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1996,608.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1997,649.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1998,685
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,1999,693.8
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2000,741
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2001,755.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2002,753.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2003,754.1
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2004,773.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2005,803
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2006,798.3
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2007,828.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2008,815.4
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2009,752.9
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2010,773
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2011,738.2
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2012,700.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2013,704.5
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2014,705.6
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2015,663
EPA-GHGI,Historic,United States,Emissions|CO2|Energy|Demand|Buildings|Commercial|Indirect,Mt CO2/yr,2016,633.6
