figure_num,model,scenario,variable,unit,year,label,value
3.3.trnco2_projection_main,RIO-REPEAT,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2021,Total Transportation Emissions,1757.4
3.3.trnco2_projection_main,RIO-REPEAT,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2021,Total Transportation Emissions,1757.4
3.3.trnco2_projection_main,USREP-ReEDS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2021,Total Transportation Emissions,1757.4
3.3.trnco2_projection_main,USREP-ReEDS,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2021,Total Transportation Emissions,1757.4
3.3.trnco2_projection_main,EPS-EI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1594.044956
3.3.trnco2_projection_main,EPS-EI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1417.943852
3.3.trnco2_projection_main,EPS-EI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1229.535041
3.3.trnco2_projection_main,EPS-EI,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1597.223236
3.3.trnco2_projection_main,EPS-EI,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1462.175102
3.3.trnco2_projection_main,EPS-EI,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1338.942407
3.3.trnco2_projection_main,GCAM-CGS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1562.077279
3.3.trnco2_projection_main,GCAM-CGS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1396.930722
3.3.trnco2_projection_main,GCAM-CGS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1310.872568
3.3.trnco2_projection_main,GCAM-CGS,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1615.051844
3.3.trnco2_projection_main,GCAM-CGS,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1504.655885
3.3.trnco2_projection_main,GCAM-CGS,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1363.279937
3.3.trnco2_projection_main,GCAM-PNNL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1714.238844
3.3.trnco2_projection_main,GCAM-PNNL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1504.764776
3.3.trnco2_projection_main,GCAM-PNNL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1283.052676
3.3.trnco2_projection_main,GCAM-PNNL,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1724.82862
3.3.trnco2_projection_main,GCAM-PNNL,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1561.15556
3.3.trnco2_projection_main,GCAM-PNNL,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1376.82109
3.3.trnco2_projection_main,MARKAL-NETL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1602.975889
3.3.trnco2_projection_main,MARKAL-NETL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1493.401117
3.3.trnco2_projection_main,MARKAL-NETL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1356.218281
3.3.trnco2_projection_main,MARKAL-NETL,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1598.200868
3.3.trnco2_projection_main,MARKAL-NETL,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1508.561101
3.3.trnco2_projection_main,MARKAL-NETL,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1430.382061
3.3.trnco2_projection_main,NEMS-EIA,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1731.996338
3.3.trnco2_projection_main,NEMS-EIA,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1657.054932
3.3.trnco2_projection_main,NEMS-EIA,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1592.773071
3.3.trnco2_projection_main,NEMS-EIA,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1741.17627
3.3.trnco2_projection_main,NEMS-EIA,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1672.112427
3.3.trnco2_projection_main,NEMS-EIA,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1615.413452
3.3.trnco2_projection_main,NEMS-OP,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1797.472412
3.3.trnco2_projection_main,NEMS-OP,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1641.628418
3.3.trnco2_projection_main,NEMS-OP,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1471.571655
3.3.trnco2_projection_main,NEMS-OP,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1800.763306
3.3.trnco2_projection_main,NEMS-OP,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1701.325806
3.3.trnco2_projection_main,NEMS-OP,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1601.090576
3.3.trnco2_projection_main,NEMS-RHG,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1647.689993
3.3.trnco2_projection_main,NEMS-RHG,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1508.597345
3.3.trnco2_projection_main,NEMS-RHG,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1387.059006
3.3.trnco2_projection_main,NEMS-RHG,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1646.186232
3.3.trnco2_projection_main,NEMS-RHG,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1533.189616
3.3.trnco2_projection_main,NEMS-RHG,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1423.417418
3.3.trnco2_projection_main,REGEN-EPRI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1732.869354
3.3.trnco2_projection_main,REGEN-EPRI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1569.146661
3.3.trnco2_projection_main,REGEN-EPRI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1376.147619
3.3.trnco2_projection_main,REGEN-EPRI,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1731.342858
3.3.trnco2_projection_main,REGEN-EPRI,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1595.667322
3.3.trnco2_projection_main,REGEN-EPRI,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1472.855699
3.3.trnco2_projection_main,RIO-REPEAT,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1829.600037
3.3.trnco2_projection_main,RIO-REPEAT,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1583.874832
3.3.trnco2_projection_main,RIO-REPEAT,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1204.931973
3.3.trnco2_projection_main,RIO-REPEAT,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1838.984367
3.3.trnco2_projection_main,RIO-REPEAT,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1663.08142
3.3.trnco2_projection_main,RIO-REPEAT,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1446.136287
3.3.trnco2_projection_main,USREP-ReEDS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1708.973791
3.3.trnco2_projection_main,USREP-ReEDS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1599.234761
3.3.trnco2_projection_main,USREP-ReEDS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1495.210772
3.3.trnco2_projection_main,USREP-ReEDS,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2025,Total Transportation Emissions,1699.753864
3.3.trnco2_projection_main,USREP-ReEDS,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2030,Total Transportation Emissions,1621.423616
3.3.trnco2_projection_main,USREP-ReEDS,No IRA,Emissions|CO2|Energy|Demand|Transportation|Total,Mt CO2/yr,2035,Total Transportation Emissions,1564.937173
3.3.trnco2_projection_delta,USREP-ReEDS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,0.5424272
3.3.trnco2_projection_delta,USREP-ReEDS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-1.368479818
3.3.trnco2_projection_delta,USREP-ReEDS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-4.455539939
3.3.trnco2_projection_delta,EPS-EI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,-0.198987826
3.3.trnco2_projection_delta,EPS-EI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-3.025031027
3.3.trnco2_projection_delta,EPS-EI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-8.171177886
3.3.trnco2_projection_delta,GCAM-CGS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,-3.280053581
3.3.trnco2_projection_delta,GCAM-CGS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-7.159455168
3.3.trnco2_projection_delta,GCAM-CGS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-3.844211866
3.3.trnco2_projection_delta,GCAM-PNNL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,-0.613961077
3.3.trnco2_projection_delta,GCAM-PNNL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-3.612118215
3.3.trnco2_projection_delta,GCAM-PNNL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-6.810501018
3.3.trnco2_projection_delta,MARKAL-NETL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,0.298774767
3.3.trnco2_projection_delta,MARKAL-NETL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-1.004930065
3.3.trnco2_projection_delta,MARKAL-NETL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-5.18489309
3.3.trnco2_projection_delta,NEMS-RHG,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,0.091348147
3.3.trnco2_projection_delta,NEMS-RHG,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-1.603994069
3.3.trnco2_projection_delta,NEMS-RHG,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-2.554304293
3.3.trnco2_projection_delta,NEMS-OP,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,-0.182749948
3.3.trnco2_projection_delta,NEMS-OP,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-3.508874537
3.3.trnco2_projection_delta,NEMS-OP,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-8.089418734
3.3.trnco2_projection_delta,REGEN-EPRI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,0.088168293
3.3.trnco2_projection_delta,REGEN-EPRI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-1.662042039
3.3.trnco2_projection_delta,REGEN-EPRI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-6.566025467
3.3.trnco2_projection_delta,RIO-REPEAT,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,-0.510299611
3.3.trnco2_projection_delta,RIO-REPEAT,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-4.762640399
3.3.trnco2_projection_delta,RIO-REPEAT,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-16.67922426
3.3.trnco2_projection_delta,NEMS-EIA,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2025,CO2,-0.527225885
3.3.trnco2_projection_delta,NEMS-EIA,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2030,CO2,-0.900507332
3.3.trnco2_projection_delta,NEMS-EIA,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2035,CO2,-1.401522376
3.3.trnco2_projection_delta,USREP-ReEDS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
3.3.trnco2_projection_delta,EPS-EI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
3.3.trnco2_projection_delta,GCAM-CGS,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
3.3.trnco2_projection_delta,GCAM-PNNL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
3.3.trnco2_projection_delta,MARKAL-NETL,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
3.3.trnco2_projection_delta,NEMS-RHG,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
3.3.trnco2_projection_delta,NEMS-OP,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
3.3.trnco2_projection_delta,REGEN-EPRI,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
3.3.trnco2_projection_delta,RIO-REPEAT,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
3.3.trnco2_projection_delta,NEMS-EIA,IRA,Emissions|CO2|Energy|Demand|Transportation|Total|% Difference from No IRA,%,2021,CO2,0
